radius_mean,texture_mean,perimeter_mean,area_mean,smoothness_mean,compactness_mean,concavity_mean,concave_points_mean,symmetry_mean,fractal_dimension_mean,radius_se,texture_se,perimeter_se,area_se,smoothness_se,compactness_se,concavity_se,concave_points_se,symmetry_se,fractal_dimension_se,radius_worst,texture_worst,perimeter_worst,area_worst,smoothness_worst,compactness_worst,concavity_worst,concave_points_worst,symmetry_worst,fractal_dimension_worst
0.5600388915896937,0.5545696539485359,0.5428571428571429,0.30844645550527905,0.5828641370869033,0.19277914758717857,0.07390457643622202,0.1548606390210741,0.6999635435654393,0.6062192118226601,0.29671232876712333,0.19633572159672466,0.25416230061706835,0.1529986962190352,0.38254478640330736,0.08197368421052632,0.03406565656565656,0.16423565069141885,0.5235925805401888,0.07995978552278821,0.5059101654846336,0.5378171373863092,0.44317443120260025,0.2507181773155027,0.5953288846520496,0.08241965973534972,0.07249201277955272,0.23798040693293143,0.49804157878879185,0.33908433734939764
0.63441905687895,0.5711328009464655,0.6114729829755736,0.39758672699849174,0.4932680538555692,0.13346248679112363,0.0016845180136319377,0.028327668252889193,0.6631425446591324,0.5645525451559935,0.3689497716894977,0.24851586489252817,0.30213063220398184,0.2148631029986962,0.3440973817179605,0.08076127819548873,0.0017474747474747474,0.07893540443265772,0.3563293198828506,0.10020107238605899,0.5606776989755714,0.5325514600287219,0.48884073672806067,0.3091134224863794,0.4866539561487131,0.058516068052930054,0.0014736421725239615,0.04186134137151469,0.367429948779753,0.3030843373493976
0.4189596499756928,0.3487133984028393,0.4022205773501111,0.16930618401206637,0.5968176254589964,0.18569918985558298,0.050170399221032135,0.053018354860639015,0.6135617936565805,0.7375821018062397,0.1423744292237443,0.1186489252814739,0.12178367679590173,0.05425032594524121,0.4644005512172715,0.09915413533834587,0.050025252525252514,0.10877060049251754,0.34005857468272044,0.09343163538873996,0.37458628841607566,0.36859741503111537,0.32448537378114845,0.13615651312530955,0.8260247855100097,0.11710775047258978,0.09329073482428116,0.16650339110776186,0.48508586923772223,0.434987951807229
0.4944093339815265,0.4401064773735581,0.4777942264988897,0.23521870286576166,0.6940024479804162,0.2839380063402607,0.026387536514118796,0.0876954452753229,1.0,0.7142857142857142,0.4710502283105023,0.29498464687819853,0.3856095005239259,0.2256844850065189,0.3451538814882867,0.10328947368421053,0.019356060606060606,0.155199848456147,0.6806052717214448,0.19949731903485254,0.43420015760441294,0.41766395404499757,0.3784398699891658,0.18256562654779596,0.607721639656816,0.09325141776937618,0.01731629392971246,0.09717407686510925,0.5358541729436578,0.3865060240963855
0.4179873602333495,0.6205264714581484,0.40458919319022946,0.16726998491704376,0.7607099143206855,0.3157097569566749,0.0730282375851996,0.06294357579877634,0.6664236237695953,0.693452380952381,0.3271232876712329,0.4231320368474923,0.2902549772965421,0.1198826597131682,0.5480018373909049,0.2971804511278196,0.07575757575757575,0.17539306686872513,0.5462089163683695,0.10214477211796247,0.3768715524034673,0.6471996170416466,0.3361863488624052,0.13566121842496284,0.7812202097235462,0.1604914933837429,0.0718929712460064,0.10467219291635267,0.44772521843928903,0.3716626506024097
0.44594069032571704,0.4099378881987577,0.43819393042190974,0.19675716440422322,0.47252141982864143,0.3082423388517084,0.14576436222005842,0.14819850441876273,0.8534451330659862,0.7145935960591133,0.37424657534246575,0.4636642784032754,0.303644196064734,0.15332464146023467,0.40137804317868625,0.3701127819548872,0.10888888888888888,0.29551051335480205,0.6820696387894565,0.19510723860589813,0.39440504334121357,0.4602680708472954,0.355308775731311,0.15359088657751363,0.46882745471877985,0.15860113421550096,0.11158146964856229,0.19167294649585528,0.49442603193733053,0.40915662650602413
0.46013612056392805,0.6214137829044661,0.4449296817172465,0.2031674208144796,0.6389228886168912,0.2737935892920042,0.05287244401168452,0.10224337185588035,0.6259569814072183,0.7080254515599342,0.21470319634703197,0.4116683725690891,0.19327046221911745,0.09256844850065188,0.4832338079926505,0.1649436090225564,0.04328282828282828,0.1767948475089979,0.3708102831109665,0.1419906166219839,0.4101654846335698,0.755385351842987,0.36310942578548216,0.16379395740465577,0.7378455672068637,0.15727788279773156,0.07517571884984026,0.24555388093443858,0.433564326604399,0.44390361445783133
0.5498298492950899,0.5631469979296065,0.5314581791265729,0.29720965309200603,0.4981028151774786,0.16558647411060234,0.09028724440116845,0.15159755268524813,0.5526795479402116,0.581588669950739,0.24904109589041096,0.19301944728761514,0.21317964838747233,0.11831812255541067,0.42636655948553054,0.08661654135338347,0.0520959595959596,0.16982383027088466,0.35519036771884155,0.07191689008042895,0.48581560283687947,0.5706079463858306,0.4225352112676056,0.2311540366518078,0.6148713060057198,0.08646502835538751,0.11533546325878594,0.2622833458929917,0.3615546851461284,0.3200481927710843
0.4389402041808459,0.5125702454895,0.435159141376758,0.18891402714932126,0.6523867809057528,0.4977104614300811,0.7619279454722493,0.2974167233174711,0.7695953335763763,0.8257389162561577,0.29899543378995436,0.2444216990788127,0.21946675980905808,0.1151890482398957,0.43863114377583834,0.8088345864661655,0.7671717171717172,0.6292858495927259,0.682883176049463,0.32034182305630027,0.4062253743104807,0.5421254188606989,0.35482123510292524,0.16082218920257552,0.7063870352716873,0.41257088846880907,1.0,0.6593820648078371,0.6369388369990961,0.5662650602409639
0.6212931453573164,0.4877255249926057,0.6022945965951148,0.37895927601809953,0.6016523867809058,0.18436069038393801,0.0889240506329114,0.19469748470428277,0.5796573095151295,0.5801518883415435,0.2162557077625571,0.1787512794268168,0.17126557224356734,0.1194915254237288,0.3657326596233349,0.05274436090225564,0.04002525252525252,0.1640841068384164,0.36674259681093396,0.06387399463806971,0.5303388494877858,0.47295356629966495,0.46408450704225357,0.2748390292223873,0.6177311725452812,0.0667391304347826,0.08298722044728435,0.22162773172569705,0.35899367279301,0.30891566265060244
0.4320855614973262,0.43300798580301686,0.435159141376758,0.18401206636500755,0.5987148102815177,0.5392743923916873,0.20949367088607596,0.19524133242692043,0.6934013853445133,0.921592775041051,0.48054794520547944,0.17445240532241554,0.36884387006636393,0.16584093872229466,0.7905374368396877,0.8804511278195489,0.1432070707070707,0.33453305550293616,0.4134396355353075,0.7349195710455765,0.38349093774625687,0.37505983724269987,0.33889490790899246,0.14086181277860327,0.5753098188751192,0.23024574669187145,0.1145367412140575,0.1803315749811605,0.33956010846640555,0.5224096385542168
0.5984443364122509,0.48861283643892334,0.586158401184308,0.3551282051282051,0.5613219094247247,0.24054244452271928,0.08208373904576437,0.15445275322909582,0.6270506744440394,0.6069376026272578,0.22876712328767124,0.2098259979529171,0.20258470136220746,0.12829204693611473,0.22296738631143778,0.17095864661654137,0.0461111111111111,0.15088084864557683,0.22551252847380407,0.0772117962466488,0.5559495665878644,0.5555289612254667,0.4859696641386782,0.30267459138187225,0.5605338417540515,0.17419659735349716,0.1360223642172524,0.3262999246420497,0.39439590238023503,0.36669879518072285
0.6577540106951871,0.32357290742383904,0.6507031828275351,0.4217194570135747,0.7900856793145655,0.36879182810848893,0.16740506329113924,0.4456832087015636,0.8760481224936202,0.6815476190476191,0.3745205479452055,0.2075742067553736,0.3087670275934334,0.21284224250325945,0.615525953146532,0.2668233082706767,0.02934343434343434,0.15607122561091116,0.41848356654734786,0.20656836461126007,0.5547675334909378,0.2989468645284825,0.49490790899241605,0.29990094105993065,0.6916110581506197,0.13034026465028353,0.06820287539936101,0.2790881688018086,0.40825549864417,0.3465542168674699
0.6251823043266893,0.5323868677905944,0.6157660991857883,0.3818250377073907,0.6079559363525092,0.3362451567453329,0.09466893865628043,0.15737593473827327,0.6263215457528254,0.6154556650246306,0.24246575342465757,0.2241555783009212,0.2070089649551752,0.13265971316818775,0.24313275149288013,0.15610902255639098,0.052297979797979795,0.15493464671339272,0.28441262609827533,0.09544235924932976,0.5610717100078803,0.5940641455241742,0.49772481040086675,0.308122833085686,0.6143946615824595,0.20236294896030246,0.13825878594249202,0.2986435568952524,0.4186501958421211,0.3815903614457832
0.5566358774914925,0.6202307009760425,0.5463360473723169,0.30279034690799395,0.6744186046511629,0.32976400140894685,0.11175754625121713,0.15180149558123726,0.6715275246080934,0.7189039408866995,0.2968949771689498,0.44503582395087,0.24182093375247407,0.1604954367666232,0.47634359209921917,0.16033834586466164,0.06530303030303031,0.14218602007956055,0.2954767328343638,0.1332439678284182,0.516548463356974,0.7697462900909525,0.45790899241603467,0.2600792471520555,0.742135367016206,0.15841209829867675,0.14017571884984026,0.23085908063300678,0.41608918348900276,0.4265542168674699
0.6485172581429266,0.4690919846199349,0.6401924500370096,0.39215686274509803,0.6597307221542229,0.5406833392039451,0.28456669912366117,0.47498300475866756,0.7079839591687934,0.7083333333333334,0.26118721461187216,0.20798362333674514,0.17871696355803934,0.08448500651890482,0.31208084519981627,0.33599624060150374,0.1005050505050505,0.2619814358780072,0.3472177025707778,0.1542560321715818,0.611899133175729,0.5550502632838679,0.5236186348862405,0.30455671124318967,0.7321258341277407,0.45283553875236293,0.3880191693290735,0.6435568952524491,0.5313347393793312,0.48963855421686747
0.583373845405931,0.4628808044957113,0.569578090303479,0.3343137254901961,0.5950428396572828,0.25237759774568513,0.10104673807205454,0.12664853840924542,0.7579292745169522,0.6124794745484401,0.2073972602739726,0.2569089048106448,0.16777273256490857,0.10534550195567144,0.274184657785944,0.17030075187969923,0.050681818181818175,0.13311233188103808,0.3208590953465668,0.08736595174262735,0.5386130811662727,0.5959789372905696,0.4755146262188516,0.2812778603268945,0.6563393708293613,0.1893194706994329,0.18107028753993612,0.28756593820648074,0.5090388671286532,0.38187951807228915
0.6008750607681088,0.6447796509908311,0.5905255366395263,0.3515082956259427,0.536842105263158,0.3326875660443819,0.14642161635832524,0.25458871515975523,0.7036091870215093,0.6572249589490969,0.2719634703196347,0.3074718526100307,0.25649086040284086,0.13657105606258146,0.3266881028938907,0.23430451127819552,0.06825757575757575,0.2449327524152302,0.31858119101854865,0.1495643431635389,0.5449172576832152,0.7300143609382479,0.49544962080173344,0.28464586428925215,0.6215443279313632,0.23279773156899808,0.19440894568690095,0.4540316503391107,0.44772521843928903,0.4463132530120482
0.7117160913952358,0.45075421472937,0.7088823094004442,0.4916289592760181,0.6927784577723378,0.47164494540331103,0.2425998052580331,0.480217539089055,0.7714181553044113,0.651272577996716,0.46712328767123285,0.1509109518935517,0.44405635114681563,0.27874837027379396,0.2530087276067984,0.41466165413533834,0.11202020202020202,0.307444591778746,0.3948909860071591,0.16223190348525468,0.6438140267927502,0.43657252273815217,0.5926327193932828,0.3980188211986132,0.6086749285033366,0.2919659735349716,0.20798722044728435,0.5263752825923134,0.474691172039771,0.40833734939759037
0.7107438016528925,0.7104406980183378,0.7,0.49977375565610865,0.5492044063647491,0.3031349066572737,0.0755111976630964,0.2010197144799456,0.6142909223477945,0.6020114942528736,0.3398173515981735,0.22743091095189355,0.26533938758877634,0.22007822685788786,0.22361047312815804,0.17086466165413536,0.028308080808080806,0.16302329986739916,0.33924503742271395,0.09695040214477213,0.6347517730496454,0.6967448539971278,0.557421451787649,0.3980683506686479,0.5314585319351764,0.1669187145557656,0.07339456869009585,0.26171816126601355,0.3799337149743899,0.34920481927710845
0.6451142440447253,0.43655723158828746,0.6272390821613619,0.4160633484162896,0.45012239902080786,0.1780556533990842,0.07938169425511198,0.18001359619306592,0.5052861830113016,0.5457717569786535,0.37050228310502287,0.236028659160696,0.3144719990685761,0.23696219035202087,0.20583371612310525,0.09755639097744362,0.0342929292929293,0.20496306118583066,0.17393426618939148,0.048089812332439676,0.644602048857368,0.5349449497367161,0.566088840736728,0.4113917781079743,0.47950428979980936,0.11701323251417768,0.10782747603833867,0.37716654107008285,0.30536306116300094,0.2990843373493976
0.6538648517258142,0.541259982253771,0.6410066617320503,0.41862745098039217,0.6254589963280294,0.28760126805213104,0.09673807205452775,0.18898708361658734,0.5971563981042655,0.5860016420361248,0.2694063926940639,0.28106448311156607,0.24438234951682386,0.16440677966101694,0.2702802021129996,0.1401315789473684,0.04727272727272727,0.17741996590263306,0.3065408395704523,0.06089142091152816,0.594956658786446,0.6208712302537099,0.5286565547128927,0.34640911342248637,0.6382268827454719,0.1655009451795841,0.1103035143769968,0.29807837226827427,0.40343476950888824,0.3182168674698795
0.5921244530870199,0.5276545400769003,0.5757957068837899,0.34019607843137256,0.6395348837209303,0.248573441352589,0.06061343719571567,0.19993201903467028,0.6926722566532993,0.6809318555008211,0.334337899543379,0.30931422722620266,0.28059145418558623,0.1593220338983051,0.2495636196600827,0.11080827067669173,0.028560606060606057,0.2877438908884259,0.3612105434428897,0.11420911528150135,0.5055161544523247,0.5007180469123983,0.4449620801733478,0.24526993561168894,0.5433746425166827,0.08844990548204158,0.03977635782747604,0.22162773172569705,0.3354926182585116,0.35546987951807235
0.47578998541565387,0.5897663413191363,0.45973353071798667,0.22209653092006032,0.6266829865361078,0.1867206762944699,0.016623661148977606,0.05395649218218898,0.49216186656944955,0.7071018062397373,0.30593607305936077,0.4182190378710338,0.24822447316334842,0.13070404172099087,0.5112540192926045,0.1375,0.013404040404040404,0.09945065353286608,0.29303612105434423,0.1899128686327078,0.4302600472813239,0.6292484442316898,0.3727518959913326,0.1813273897969292,0.6272640610104862,0.0895368620037807,0.016365814696485625,0.08971363978899773,0.29135281711358846,0.4331566265060241
0.5639280505590666,0.3797692990239574,0.550259067357513,0.31116138763197587,0.5497552019583843,0.2650581190560056,0.10214216163583253,0.22773623385452074,0.5905942398833395,0.6754926108374385,0.21141552511415526,0.1103582395087001,0.17173128420072187,0.10267275097783572,0.2826366559485531,0.125,0.04275252525252525,0.13040348550861908,0.26863000325414904,0.08548927613941021,0.5145784081954295,0.41072283389181424,0.4494041170097508,0.25383853392768696,0.6820781696854148,0.17495274102079392,0.15351437699680512,0.3183496608892238,0.4175956613437783,0.42197590361445786
0.33937773456490034,0.39721975746820465,0.3241302738712065,0.10822021116138764,0.7160342717258262,0.2665727368791828,0.0,0.0,0.7036091870215093,0.8023399014778325,0.20465753424657535,0.30870010235414536,0.1808126673652346,0.06410039113428943,0.46807533302710164,0.1018796992481203,0.0,0.0,0.4326391148714611,0.13739946380697052,0.3124507486209614,0.4676878889420775,0.27307692307692305,0.09172857850421,0.7550047664442328,0.11361058601134215,0.0,0.0,0.44169930702018684,0.45214457831325305
0.5921244530870199,0.6069210292812777,0.5715766099185788,0.34592760180995474,0.4903916768665851,0.14223318069742868,0.05800876338851022,0.1203263086335826,0.6339773970105724,0.5826149425287357,0.17570776255707762,0.321596724667349,0.13773431132844335,0.09569752281616688,0.23334864492420762,0.05731203007518797,0.026994949494949492,0.1287554461072173,0.23543768304588347,0.051340482573726545,0.5256107171000788,0.7860220201053136,0.4581798483206934,0.2713224368499257,0.5352716873212584,0.08376181474480152,0.09145367412140576,0.2799924642049736,0.40584513407652906,0.3314698795180723
0.48011667476908115,0.5737947352854185,0.4733530717986677,0.22496229260935144,0.6150550795593636,0.3415639309616062,0.14980525803310613,0.20591434398368455,0.7090776522056144,0.6488095238095238,0.16465753424657534,0.2501535312180143,0.17790196763301896,0.07672750977835723,0.41607717041800646,0.20639097744360904,0.07648989898989898,0.210645955673423,0.2617962902700944,0.11963806970509384,0.4239558707643814,0.6421732886548587,0.3912242686890574,0.17890044576523031,0.7430886558627265,0.21758034026465026,0.2111821086261981,0.3673323285606631,0.3949984935221452,0.40915662650602413
0.509965969859018,0.5705412599822537,0.4989637305699482,0.2534690799396682,0.6113219094247246,0.3021486438886932,0.07290652385589094,0.08164513936097892,0.8082391542107182,0.6651272577996716,0.3242009132420091,0.31402251791197544,0.26801723134241473,0.15078226857887875,0.3488745980707396,0.20855263157894738,0.07272727272727272,0.1631748437204016,0.44093719492352745,0.11565013404825737,0.45468873128447596,0.5579224509334609,0.4020585048754063,0.1995047052996533,0.5810295519542421,0.14045368620037807,0.06379392971246008,0.12068575734740015,0.4257306417595662,0.3639518072289157
0.5658726300437531,0.5421472937000886,0.5564026646928202,0.31108597285067874,0.6988984088127295,0.3582247270165551,0.17210321324245376,0.23691366417403126,0.6565803864382064,0.6691297208538587,0.27945205479452057,0.33920163766632544,0.25090231691698683,0.13441981747066492,0.392282958199357,0.21710526315789475,0.07436868686868686,0.2648228831218034,0.2546371623820371,0.128686327077748,0.5177304964539008,0.7003350885591192,0.46321776814734567,0.2583952451708767,0.8045757864632984,0.2514177693761815,0.22947284345047922,0.4589299171062547,0.42271768605001514,0.43840963855421694
0.6008750607681088,0.5483584738243122,0.5848260547742413,0.35196078431372546,0.5187882496940025,0.24004931313842903,0.06433787731256087,0.13059143439836843,0.5840320816624135,0.6225369458128079,0.10949771689497718,0.18309109518935518,0.09877750611246944,0.06014993481095176,0.15879650895728067,0.09840225563909775,0.02946969696969697,0.10528509187346088,0.20354702245362838,0.04544235924932976,0.5236406619385343,0.6579703207276208,0.46348862405200436,0.2694898464586429,0.5643469971401335,0.18553875236294895,0.15471246006389777,0.31808590806330067,0.4493823440795421,0.3462650602409639
0.5512882839086047,0.6288080449571133,0.5364914877868247,0.29901960784313725,0.5360465116279071,0.23159563226488203,0.12495131450827651,0.12909585316111488,0.5421071819176084,0.6700533661740559,0.21406392694063928,0.20186284544524052,0.1859354988939341,0.10697522816166884,0.4186035829122646,0.1463345864661654,0.06169191919191919,0.12189808675885584,0.25512528473804097,0.0830093833780161,0.512608353033885,0.6977022498803255,0.45498374864572044,0.25661218424962856,0.8098188751191612,0.20756143667296784,0.24920127795527156,0.3119065561416729,0.4261825851159988,0.4256385542168675
0.4753038405444823,0.5025140490979,0.46262028127313104,0.21885369532428356,0.6346389228886169,0.2960197252553716,0.1055014605647517,0.12087015635622025,0.5774699234414875,0.7250615763546798,0.36803652968036527,0.2915046059365405,0.3198276865758528,0.14908735332464146,0.6361966008268259,0.27556390977443607,0.06873737373737372,0.19378670202689904,0.5338431500162707,0.15542895442359253,0.43538219070133966,0.5138822403063666,0.3882990249187433,0.1817731550272412,0.6992373689227837,0.16682419659735348,0.10383386581469649,0.20097965335342877,0.38159084061464305,0.40809638554216865
0.6140009722897424,0.614019520851819,0.6080680977054035,0.36229260935143287,0.6078947368421053,0.4258541740049313,0.2592502434274586,0.40931339225016994,0.6325191396281443,0.7255747126436781,0.31269406392694066,0.3690890481064484,0.31563627896146235,0.13350717079530638,0.5930179145613229,0.3798872180451128,0.1288131313131313,0.4347414283008146,0.34884477709079076,0.1974195710455764,0.5252167060677699,0.6096218286261369,0.48212351029252437,0.2612184249628529,0.613441372735939,0.21266540642722118,0.1769968051118211,0.41635267520723435,0.33534197047303405,0.4089638554216868
0.6932425862907147,0.5811889973380656,0.7241302738712065,0.47503770739064854,0.47962056303549583,0.7865445579429376,0.7310126582278481,0.5301155676410604,0.6212176449143274,0.7973111658456485,0.33132420091324205,0.30501535312180145,0.39573873559203626,0.1906779661016949,0.2433624253559945,0.699812030075188,0.36237373737373735,0.43417313885205533,0.4175073218353401,0.4349865951742628,0.6028368794326242,0.5679751077070369,0.5796316359696642,0.35116394254581473,0.42654909437559585,0.39631379962192814,0.5417731629392971,0.5670685757347399,0.3612533895751733,0.5214457831325302
0.5109382596013612,0.5971606033717834,0.5080680977054034,0.2520361990950226,0.6866585067319462,0.4589644240929905,0.15764362220058423,0.20856560163154317,0.7006926722566533,0.7986453201970444,0.3046575342465754,0.3807574206755374,0.23762952613808358,0.12979139504563234,0.5457050987597611,0.35216165413533834,0.11593434343434343,0.2924796362947528,0.37211194272697684,0.22761394101876678,0.4397163120567376,0.5445189085686931,0.39339111592632725,0.18543833580980681,0.6196377502383222,0.19366729678638941,0.10343450479233227,0.23119819140919368,0.35899367279301,0.434987951807229
0.42421001458434615,0.46820467317361725,0.4133234641006662,0.17413273001508295,0.7037943696450429,0.2888693201831631,0.10058422590068158,0.13079537729435758,0.6011666059059424,0.7833538587848933,0.15205479452054796,0.12004094165813717,0.15764349749679823,0.058448500651890486,0.37946715663757463,0.20798872180451128,0.0822979797979798,0.19700700890320136,0.27790432801822323,0.12754691689008044,0.3793538219070134,0.46960268070847294,0.34929577464788736,0.14086181277860327,0.8217349857006674,0.22344045368620036,0.19616613418530351,0.3956292388847023,0.44079542030732155,0.49012048192771085
0.5799708313077296,0.6367938479739722,0.5664692820133235,0.33076923076923076,0.597796817625459,0.27647058823529413,0.08101265822784812,0.13650577838205302,0.6153846153846154,0.6356732348111658,0.2847488584474886,0.18888433981576255,0.23285597857724996,0.16160365058670143,0.3584290307762977,0.2356203007518797,0.04633838383838384,0.14606933131274863,0.2079401236576635,0.12922252010723861,0.5386130811662727,0.6258975586404978,0.47421451787648977,0.28875681030212974,0.7149666348903718,0.2267485822306238,0.1200479233226837,0.2730595327807084,0.3672793009942754,0.41161445783132533
0.43509965969859016,0.46613427979887606,0.4347890451517395,0.18491704374057313,0.5790697674418606,0.4378302219091229,0.22548685491723464,0.1569000679809653,0.4757564710171346,0.7351190476190477,0.286027397260274,0.20038894575230298,0.38188380486668994,0.11043024771838332,0.8429030776297659,0.6353383458646616,0.23391414141414138,0.4372040159121046,0.38789456557110313,0.187701072386059,0.3709219858156028,0.4085686931546194,0.3431202600216685,0.1337295690936107,0.5619637750238323,0.17759924385633272,0.1233226837060703,0.14491333835719666,0.24887014160891838,0.3721445783132531
0.554691298006806,0.32002366163856844,0.5428571428571429,0.3041478129713424,0.5736230110159118,0.2354702359985911,0.085491723466407,0.17831407205982325,0.6077287641268684,0.6273604269293924,0.12858447488584476,0.09430910951893552,0.12842007218535334,0.06844850065189048,0.27744602664216816,0.143703007518797,0.038232323232323236,0.12237166129948854,0.21867881548974943,0.07392761394101877,0.5051221434200158,0.3822403063666826,0.45362946912242685,0.25284794452699355,0.7378455672068637,0.22589792060491493,0.16789137380191693,0.3375282592313488,0.4543537210003013,0.41074698795180725
